"","V1","V2","V3","prob","cumul.prob","V6"
"1061",17,75,8,5.08952696996201e-19,1.23056875672117e-17,79.34
"1062",75,8,17,5.08952696996201e-19,1.28146402642079e-17,79.34
"1063",8,75,17,5.08952696996201e-19,1.33235929612041e-17,79.34
"1064",17,8,75,5.08952696996201e-19,1.38325456582003e-17,79.34
"1065",8,17,75,5.08952696996201e-19,1.43414983551965e-17,79.34
"1066",74,22,4,2.02931697366913e-20,1.43617915249332e-17,79.28
"1067",22,74,4,2.02931697366913e-20,1.43820846946699e-17,79.28
"1068",74,4,22,2.02931697366913e-20,1.44023778644066e-17,79.28
"1069",4,74,22,2.02931697366913e-20,1.44226710341433e-17,79.28
"1070",22,4,74,2.02931697366913e-20,1.444296420388e-17,79.28
"1071",4,22,74,2.02931697366913e-20,1.44632573736167e-17,79.28
"1072",72,28,0,9.69932428355556e-24,1.4463267072941e-17,79.04
"1073",28,72,0,9.69932428355556e-24,1.44632767722653e-17,79.04
"1074",72,0,28,9.69932428355556e-24,1.44632864715895e-17,79.04
"1075",0,72,28,9.69932428355556e-24,1.44632961709138e-17,79.04
"1076",28,0,72,9.69932428355556e-24,1.44633058702381e-17,79.04
"1077",0,28,72,9.69932428355556e-24,1.44633155695624e-17,79.04
"1078",75,16,9,9.61355094326165e-19,1.54246706638885e-17,78.86
"1079",16,75,9,9.61355094326165e-19,1.63860257582147e-17,78.86
"1080",75,9,16,9.61355094326165e-19,1.73473808525409e-17,78.86
"1081",9,75,16,9.61355094326165e-19,1.8308735946867e-17,78.86
"1082",16,9,75,9.61355094326165e-19,1.92700910411932e-17,78.86
"1083",9,16,75,9.61355094326165e-19,2.02314461355194e-17,78.86
"1084",73,25,2,1.30582135696961e-21,2.02327519568763e-17,78.74
"1085",25,73,2,1.30582135696961e-21,2.02340577782333e-17,78.74
"1086",73,2,25,1.30582135696961e-21,2.02353635995903e-17,78.74
"1087",2,73,25,1.30582135696961e-21,2.02366694209473e-17,78.74
"1088",25,2,73,1.30582135696961e-21,2.02379752423042e-17,78.74
"1089",2,25,73,1.30582135696961e-21,2.02392810636612e-17,78.74
"1090",75,15,10,1.53816815092189e-18,2.17774492145831e-17,78.5
"1091",15,75,10,1.53816815092189e-18,2.3315617365505e-17,78.5
"1092",75,10,15,1.53816815092189e-18,2.48537855164269e-17,78.5
"1093",10,75,15,1.53816815092189e-18,2.63919536673488e-17,78.5
"1094",15,10,75,1.53816815092189e-18,2.79301218182706e-17,78.5
"1095",10,15,75,1.53816815092189e-18,2.94682899691925e-17,78.5
"1096",75,14,11,2.09750202398444e-18,3.1565791993177e-17,78.26
"1097",14,75,11,2.09750202398444e-18,3.36632940171614e-17,78.26
"1098",75,11,14,2.09750202398444e-18,3.57607960411458e-17,78.26
"1099",11,75,14,2.09750202398444e-18,3.78582980651303e-17,78.26
"1100",14,11,75,2.09750202398444e-18,3.99558000891147e-17,78.26
"1101",11,14,75,2.09750202398444e-18,4.20533021130992e-17,78.26
"1102",74,21,5,8.9289946841445e-20,4.21425920599406e-17,78.26
"1103",21,74,5,8.9289946841445e-20,4.2231882006782e-17,78.26
"1104",74,5,21,8.9289946841445e-20,4.23211719536235e-17,78.26
"1105",5,74,21,8.9289946841445e-20,4.24104619004649e-17,78.26
"1106",21,5,74,8.9289946841445e-20,4.24997518473064e-17,78.26
"1107",5,21,74,8.9289946841445e-20,4.25890417941478e-17,78.26
"1108",75,13,12,2.44708569464846e-18,4.50361274887963e-17,78.14
"1109",13,75,12,2.44708569464846e-18,4.74832131834447e-17,78.14
"1110",75,12,13,2.44708569464846e-18,4.99302988780932e-17,78.14
"1111",12,75,13,2.44708569464846e-18,5.23773845727417e-17,78.14
"1112",13,12,75,2.44708569464846e-18,5.48244702673901e-17,78.14
"1113",12,13,75,2.44708569464846e-18,5.72715559620386e-17,78.14
"1114",72,27,1,2.71581079939551e-22,5.72718275431185e-17,77.42
"1115",27,72,1,2.71581079939551e-22,5.72720991241985e-17,77.42
"1116",72,1,27,2.71581079939551e-22,5.72723707052784e-17,77.42
"1117",1,72,27,2.71581079939551e-22,5.72726422863584e-17,77.42
"1118",27,1,72,2.71581079939551e-22,5.72729138674383e-17,77.42
"1119",1,27,72,2.71581079939551e-22,5.72731854485182e-17,77.42
"1120",73,24,3,1.08818446414132e-20,5.72840672931597e-17,77.42
"1121",24,73,3,1.08818446414132e-20,5.72949491378011e-17,77.42
"1122",73,3,24,1.08818446414132e-20,5.73058309824425e-17,77.42
"1123",3,73,24,1.08818446414132e-20,5.73167128270839e-17,77.42
"1124",24,3,73,1.08818446414132e-20,5.73275946717253e-17,77.42
"1125",3,24,73,1.08818446414132e-20,5.73384765163667e-17,77.42
"1126",74,20,6,3.12514813945051e-19,5.76509913303118e-17,77.36
"1127",20,74,6,3.12514813945051e-19,5.79635061442568e-17,77.36
"1128",74,6,20,3.12514813945051e-19,5.82760209582019e-17,77.36
"1129",6,74,20,3.12514813945051e-19,5.85885357721469e-17,77.36
"1130",20,6,74,3.12514813945051e-19,5.8901050586092e-17,77.36
"1131",6,20,74,3.12514813945051e-19,5.9213565400037e-17,77.36
"1132",74,19,7,8.92899468414441e-19,6.01064648684515e-17,76.58
"1133",19,74,7,8.92899468414441e-19,6.09993643368659e-17,76.58
"1134",74,7,19,8.92899468414441e-19,6.18922638052803e-17,76.58
"1135",7,74,19,8.92899468414441e-19,6.27851632736948e-17,76.58
"1136",19,7,74,8.92899468414441e-19,6.36780627421092e-17,76.58
"1137",7,19,74,8.92899468414441e-19,6.45709622105237e-17,76.58
"1138",71,29,0,2.40810809798638e-23,6.45709862916046e-17,76.46
"1139",29,71,0,2.40810809798638e-23,6.45710103726856e-17,76.46
"1140",71,0,29,2.40810809798638e-23,6.45710344537666e-17,76.46
"1141",0,71,29,2.40810809798638e-23,6.45710585348476e-17,76.46
"1142",29,0,71,2.40810809798638e-23,6.45710826159286e-17,76.46
"1143",0,29,71,2.40810809798638e-23,6.45711066970096e-17,76.46
"1144",73,23,4,6.52910678484792e-20,6.4636397764858e-17,76.22
"1145",23,73,4,6.52910678484792e-20,6.47016888327065e-17,76.22
"1146",73,4,23,6.52910678484792e-20,6.4766979900555e-17,76.22
"1147",4,73,23,6.52910678484792e-20,6.48322709684035e-17,76.22
"1148",23,4,73,6.52910678484792e-20,6.48975620362519e-17,76.22
"1149",4,23,73,6.52910678484792e-20,6.49628531041004e-17,76.22
"1150",72,26,2,3.66634457918391e-21,6.49665194486796e-17,75.92
"1151",26,72,2,3.66634457918391e-21,6.49701857932588e-17,75.92
"1152",72,2,26,3.66634457918391e-21,6.4973852137838e-17,75.92
"1153",2,72,26,3.66634457918391e-21,6.49775184824172e-17,75.92
"1154",26,2,72,3.66634457918391e-21,6.49811848269964e-17,75.92
"1155",2,26,72,3.66634457918391e-21,6.49848511715755e-17,75.92
"1156",74,18,8,2.12063623748424e-18,6.71054874090598e-17,75.92
"1157",18,74,8,2.12063623748424e-18,6.9226123646544e-17,75.92
"1158",74,8,18,2.12063623748424e-18,7.13467598840283e-17,75.92
"1159",8,74,18,2.12063623748424e-18,7.34673961215125e-17,75.92
"1160",18,8,74,2.12063623748424e-18,7.55880323589968e-17,75.92
"1161",8,18,74,2.12063623748424e-18,7.7708668596481e-17,75.92
"1162",74,17,9,4.2412724749685e-18,8.19499410714495e-17,75.38
"1163",17,74,9,4.2412724749685e-18,8.6191213546418e-17,75.38
"1164",74,9,17,4.2412724749685e-18,9.04324860213865e-17,75.38
"1165",9,74,17,4.2412724749685e-18,9.4673758496355e-17,75.38
"1166",17,9,74,4.2412724749685e-18,9.89150309713235e-17,75.38
"1167",9,17,74,4.2412724749685e-18,1.03156303446292e-16,75.38
"1168",73,22,5,3.0033891210301e-19,1.03456642358395e-16,75.14
"1169",22,73,5,3.0033891210301e-19,1.03756981270498e-16,75.14
"1170",73,5,22,3.0033891210301e-19,1.04057320182601e-16,75.14
"1171",5,73,22,3.0033891210301e-19,1.04357659094704e-16,75.14
"1172",22,5,73,3.0033891210301e-19,1.04657998006807e-16,75.14
"1173",5,22,73,3.0033891210301e-19,1.0495833691891e-16,75.14
"1174",74,16,10,7.21016320744653e-18,1.12168500126357e-16,74.96
"1175",16,74,10,7.21016320744653e-18,1.19378663333803e-16,74.96
"1176",74,10,16,7.21016320744653e-18,1.2658882654125e-16,74.96
"1177",10,74,16,7.21016320744653e-18,1.33798989748696e-16,74.96
"1178",16,10,74,7.21016320744653e-18,1.41009152956143e-16,74.96
"1179",10,16,74,7.21016320744653e-18,1.48219316163589e-16,74.96
"1180",71,28,1,6.98351348416041e-22,1.48220014514938e-16,74.78
"1181",28,71,1,6.98351348416041e-22,1.48220712866286e-16,74.78
"1182",71,1,28,6.98351348416041e-22,1.48221411217634e-16,74.78
"1183",1,71,28,6.98351348416041e-22,1.48222109568983e-16,74.78
"1184",28,1,71,6.98351348416041e-22,1.48222807920331e-16,74.78
"1185",1,28,71,6.98351348416041e-22,1.4822350627168e-16,74.78
"1186",74,15,11,1.04875101199221e-17,1.58711016391602e-16,74.66
"1187",15,74,11,1.04875101199221e-17,1.69198526511524e-16,74.66
"1188",74,11,15,1.04875101199221e-17,1.79686036631446e-16,74.66
"1189",11,74,15,1.04875101199221e-17,1.90173546751368e-16,74.66
"1190",15,11,74,1.04875101199221e-17,2.0066105687129e-16,74.66
"1191",11,15,74,1.04875101199221e-17,2.11148566991212e-16,74.66
"1192",72,25,3,3.1774986352928e-20,2.11180341977565e-16,74.54
"1193",25,72,3,3.1774986352928e-20,2.11212116963918e-16,74.54
"1194",72,3,25,3.1774986352928e-20,2.11243891950271e-16,74.54
"1195",3,72,25,3.1774986352928e-20,2.11275666936624e-16,74.54
"1196",25,3,72,3.1774986352928e-20,2.11307441922977e-16,74.54
"1197",3,25,72,3.1774986352928e-20,2.1133921690933e-16,74.54
"1198",74,14,12,1.31093876499024e-17,2.24448604559232e-16,74.48
"1199",14,74,12,1.31093876499024e-17,2.37557992209134e-16,74.48
"1200",74,12,14,1.31093876499024e-17,2.50667379859037e-16,74.48
"1201",12,74,14,1.31093876499024e-17,2.63776767508939e-16,74.48
"1202",14,12,74,1.31093876499024e-17,2.76886155158842e-16,74.48
"1203",12,14,74,1.31093876499024e-17,2.89995542808744e-16,74.48
"1204",74,13,13,1.41178020845105e-17,3.04113344893255e-16,74.42
"1205",13,74,13,1.41178020845105e-17,3.18231146977765e-16,74.42
"1206",13,13,74,1.41178020845105e-17,3.32348949062276e-16,74.42
"1207",73,21,6,1.10124267771106e-18,3.33450191739987e-16,74.18
"1208",21,73,6,1.10124267771106e-18,3.34551434417698e-16,74.18
"1209",73,6,21,1.10124267771106e-18,3.35652677095409e-16,74.18
"1210",6,73,21,1.10124267771106e-18,3.3675391977312e-16,74.18
"1211",21,6,73,1.10124267771106e-18,3.37855162450831e-16,74.18
"1212",6,21,73,1.10124267771106e-18,3.38956405128542e-16,74.18
"1213",70,30,0,5.69918916523445e-23,3.38956462120434e-16,74
"1214",30,70,0,5.69918916523445e-23,3.38956519112325e-16,74
"1215",70,0,30,5.69918916523445e-23,3.38956576104217e-16,74
"1216",0,70,30,5.69918916523445e-23,3.38956633096109e-16,74
"1217",30,0,70,5.69918916523445e-23,3.38956690088e-16,74
"1218",0,30,70,5.69918916523445e-23,3.38956747079892e-16,74
"1219",73,20,7,3.30372803313319e-18,3.42260475113025e-16,73.34
"1220",20,73,7,3.30372803313319e-18,3.45564203146158e-16,73.34
"1221",73,7,20,3.30372803313319e-18,3.48867931179291e-16,73.34
"1222",7,73,20,3.30372803313319e-18,3.52171659212425e-16,73.34
"1223",20,7,73,3.30372803313319e-18,3.55475387245558e-16,73.34
"1224",7,20,73,3.30372803313319e-18,3.58779115278691e-16,73.34
"1225",72,24,4,1.98593664705795e-19,3.58977708943397e-16,73.28
"1226",24,72,4,1.98593664705795e-19,3.59176302608103e-16,73.28
"1227",72,4,24,1.98593664705795e-19,3.59374896272808e-16,73.28
"1228",4,72,24,1.98593664705795e-19,3.59573489937514e-16,73.28
"1229",24,4,72,1.98593664705795e-19,3.5977208360222e-16,73.28
"1230",4,24,72,1.98593664705795e-19,3.59970677266926e-16,73.28
"1231",71,27,2,9.7769188778244e-21,3.59980454185804e-16,73.22
"1232",27,71,2,9.7769188778244e-21,3.59990231104681e-16,73.22
"1233",71,2,27,9.7769188778244e-21,3.60000008023559e-16,73.22
"1234",2,71,27,9.7769188778244e-21,3.60009784942437e-16,73.22
"1235",27,2,71,9.7769188778244e-21,3.60019561861315e-16,73.22
"1236",2,27,71,9.7769188778244e-21,3.60029338780193e-16,73.22
"1237",73,19,8,8.25932008283286e-18,3.68288658863026e-16,72.62
"1238",19,73,8,8.25932008283286e-18,3.76547978945858e-16,72.62
"1239",73,8,19,8.25932008283286e-18,3.84807299028691e-16,72.62
"1240",8,73,19,8.25932008283286e-18,3.93066619111524e-16,72.62
"1241",19,8,73,8.25932008283286e-18,4.01325939194357e-16,72.62
"1242",8,19,73,8.25932008283286e-18,4.0958525927719e-16,72.62
"1243",70,29,1,1.70975674957032e-21,4.09586969033939e-16,72.26
"1244",29,70,1,1.70975674957032e-21,4.09588678790689e-16,72.26
"1245",70,1,29,1.70975674957032e-21,4.09590388547439e-16,72.26
"1246",1,70,29,1.70975674957032e-21,4.09592098304188e-16,72.26
"1247",29,1,70,1.70975674957032e-21,4.09593808060938e-16,72.26
"1248",1,29,70,1.70975674957032e-21,4.09595517817687e-16,72.26
"1249",72,23,5,9.5324959058783e-19,4.10548767408275e-16,72.14
"1250",23,72,5,9.5324959058783e-19,4.11502016998863e-16,72.14
"1251",72,5,23,9.5324959058783e-19,4.12455266589451e-16,72.14
"1252",5,72,23,9.5324959058783e-19,4.13408516180039e-16,72.14
"1253",23,5,72,9.5324959058783e-19,4.14361765770626e-16,72.14
"1254",5,23,72,9.5324959058783e-19,4.15315015361214e-16,72.14
"1255",73,18,9,1.74363423970913e-17,4.32751357758306e-16,72.02
"1256",18,73,9,1.74363423970913e-17,4.50187700155397e-16,72.02
"1257",73,9,18,1.74363423970913e-17,4.67624042552488e-16,72.02
"1258",9,73,18,1.74363423970913e-17,4.8506038494958e-16,72.02
"1259",18,9,73,1.74363423970913e-17,5.02496727346671e-16,72.02
"1260",9,18,73,1.74363423970913e-17,5.19933069743762e-16,72.02
"1261",71,26,3,8.79922699004192e-20,5.20021062013663e-16,71.78
"1262",26,71,3,8.79922699004192e-20,5.20109054283563e-16,71.78
"1263",71,3,26,8.79922699004192e-20,5.20197046553463e-16,71.78
"1264",3,71,26,8.79922699004192e-20,5.20285038823364e-16,71.78
"1265",26,3,71,8.79922699004192e-20,5.20373031093264e-16,71.78
"1266",3,26,71,8.79922699004192e-20,5.20461023363165e-16,71.78
"1267",69,31,0,1.28691368247216e-22,5.20461152054533e-16,71.66
"1268",31,69,0,1.28691368247216e-22,5.20461280745901e-16,71.66
"1269",69,0,31,1.28691368247216e-22,5.20461409437269e-16,71.66
"1270",0,69,31,1.28691368247216e-22,5.20461538128638e-16,71.66
"1271",31,0,69,1.28691368247216e-22,5.20461666820006e-16,71.66
"1272",0,31,69,1.28691368247216e-22,5.20461795511374e-16,71.66
"1273",73,17,10,3.13854163147646e-17,5.51847211826139e-16,71.54
"1274",17,73,10,3.13854163147646e-17,5.83232628140903e-16,71.54
"1275",73,10,17,3.13854163147646e-17,6.14618044455668e-16,71.54
"1276",10,73,17,3.13854163147646e-17,6.46003460770433e-16,71.54
"1277",17,10,73,3.13854163147646e-17,6.77388877085197e-16,71.54
"1278",10,17,73,3.13854163147646e-17,7.08774293399962e-16,71.54
"1279",73,16,11,4.85047343046352e-17,7.57279027704597e-16,71.18
"1280",16,73,11,4.85047343046352e-17,8.05783762009232e-16,71.18
"1281",73,11,16,4.85047343046352e-17,8.54288496313867e-16,71.18
"1282",11,73,16,4.85047343046352e-17,9.02793230618503e-16,71.18
"1283",16,11,73,4.85047343046352e-17,9.51297964923138e-16,71.18
"1284",11,16,73,4.85047343046352e-17,9.99802699227773e-16,71.18
"1285",72,22,6,3.65412343058671e-18,1.00345682265836e-15,71.12
"1286",22,72,6,3.65412343058671e-18,1.00711094608895e-15,71.12
"1287",72,6,22,3.65412343058671e-18,1.01076506951953e-15,71.12
"1288",6,72,22,3.65412343058671e-18,1.01441919295012e-15,71.12
"1289",22,6,72,3.65412343058671e-18,1.01807331638071e-15,71.12
"1290",6,22,72,3.65412343058671e-18,1.02172743981129e-15,71.12
"1291",73,15,12,6.46729790728473e-17,1.08640041888414e-15,70.94
"1292",15,73,12,6.46729790728473e-17,1.15107339795699e-15,70.94
"1293",73,12,15,6.46729790728473e-17,1.21574637702984e-15,70.94
"1294",12,73,15,6.46729790728473e-17,1.28041935610268e-15,70.94
"1295",15,12,73,6.46729790728473e-17,1.34509233517553e-15,70.94
"1296",12,15,73,6.46729790728473e-17,1.40976531424838e-15,70.94
"1297",73,14,13,7.46226681609793e-17,1.48438798240936e-15,70.82
"1298",14,73,13,7.46226681609793e-17,1.55901065057034e-15,70.82
"1299",73,13,14,7.46226681609793e-17,1.63363331873132e-15,70.82
"1300",13,73,14,7.46226681609793e-17,1.70825598689229e-15,70.82
"1301",14,13,73,7.46226681609793e-17,1.78287865505327e-15,70.82
"1302",13,14,73,7.46226681609793e-17,1.85750132321425e-15,70.82
"1303",70,28,2,2.47914728687692e-20,1.85752611468712e-15,70.64
"1304",28,70,2,2.47914728687692e-20,1.85755090615999e-15,70.64
"1305",70,2,28,2.47914728687692e-20,1.85757569763286e-15,70.64
"1306",2,70,28,2.47914728687692e-20,1.85760048910573e-15,70.64
"1307",28,2,70,2.47914728687692e-20,1.8576252805786e-15,70.64
"1308",2,28,70,2.47914728687692e-20,1.85765007205147e-15,70.64
"1309",71,25,4,5.71949754352735e-19,1.85822202180582e-15,70.46
"1310",25,71,4,5.71949754352735e-19,1.85879397156017e-15,70.46
"1311",71,4,25,5.71949754352735e-19,1.85936592131452e-15,70.46
"1312",4,71,25,5.71949754352735e-19,1.85993787106888e-15,70.46
"1313",25,4,71,5.71949754352735e-19,1.86050982082323e-15,70.46
"1314",4,25,71,5.71949754352735e-19,1.86108177057758e-15,70.46
"1315",72,21,7,1.14843879247009e-17,1.87256615850228e-15,70.22
"1316",21,72,7,1.14843879247009e-17,1.88405054642698e-15,70.22
"1317",72,7,21,1.14843879247009e-17,1.89553493435169e-15,70.22
"1318",7,72,21,1.14843879247009e-17,1.90701932227639e-15,70.22
"1319",21,7,72,1.14843879247009e-17,1.91850371020109e-15,70.22
"1320",7,21,72,1.14843879247009e-17,1.92998809812579e-15,70.22
"1321",69,30,1,3.98943241566355e-21,1.9299920875582e-15,69.86
"1322",30,69,1,3.98943241566355e-21,1.92999607699062e-15,69.86
"1323",69,1,30,3.98943241566355e-21,1.93000006642304e-15,69.86
"1324",1,69,30,3.98943241566355e-21,1.93000405585545e-15,69.86
"1325",30,1,69,3.98943241566355e-21,1.93000804528787e-15,69.86
"1326",1,30,69,3.98943241566355e-21,1.93001203472028e-15,69.86
"1327",68,32,0,2.77490762783059e-22,1.93001231221104e-15,69.44
"1328",32,68,0,2.77490762783059e-22,1.93001258970181e-15,69.44
"1329",72,20,8,3.01465183023409e-17,1.96015910800415e-15,69.44
"1330",20,72,8,3.01465183023409e-17,1.99030562630649e-15,69.44
"1331",72,8,20,3.01465183023409e-17,2.02045214460883e-15,69.44
"1332",8,72,20,3.01465183023409e-17,2.05059866291117e-15,69.44
"1333",68,0,32,2.77490762783059e-22,2.05059894040193e-15,69.44
"1334",0,68,32,2.77490762783059e-22,2.0505992178927e-15,69.44
"1335",32,0,68,2.77490762783059e-22,2.05059949538346e-15,69.44
"1336",0,32,68,2.77490762783059e-22,2.05059977287422e-15,69.44
"1337",20,8,72,3.01465183023409e-17,2.08074629117656e-15,69.44
"1338",8,20,72,3.01465183023409e-17,2.1108928094789e-15,69.44
"1339",71,24,5,2.85974877176364e-18,2.11375255825067e-15,69.26
"1340",24,71,5,2.85974877176364e-18,2.11661230702243e-15,69.26
"1341",71,5,24,2.85974877176364e-18,2.11947205579419e-15,69.26
"1342",5,71,24,2.85974877176364e-18,2.12233180456596e-15,69.26
"1343",24,5,71,2.85974877176364e-18,2.12519155333772e-15,69.26
"1344",5,24,71,2.85974877176364e-18,2.12805130210949e-15,69.26
"1345",70,27,3,2.31387080108509e-19,2.12828268918959e-15,69.14
"1346",27,70,3,2.31387080108509e-19,2.1285140762697e-15,69.14
"1347",70,3,27,2.31387080108509e-19,2.12874546334981e-15,69.14
"1348",3,70,27,2.31387080108509e-19,2.12897685042992e-15,69.14
"1349",27,3,70,2.31387080108509e-19,2.12920823751003e-15,69.14
"1350",3,27,70,2.31387080108509e-19,2.12943962459014e-15,69.14
"1351",72,19,9,6.69922628940906e-17,2.19643188748423e-15,68.78
"1352",19,72,9,6.69922628940906e-17,2.26342415037832e-15,68.78
"1353",72,9,19,6.69922628940906e-17,2.33041641327241e-15,68.78
"1354",9,72,19,6.69922628940906e-17,2.3974086761665e-15,68.78
"1355",19,9,72,6.69922628940906e-17,2.46440093906059e-15,68.78
"1356",9,19,72,6.69922628940906e-17,2.53139320195468e-15,68.78
"1357",72,18,10,1.27285299498771e-16,2.65867850145345e-15,68.24
"1358",18,72,10,1.27285299498771e-16,2.78596380095222e-15,68.24
"1359",72,10,18,1.27285299498771e-16,2.91324910045099e-15,68.24
"1360",10,72,18,1.27285299498771e-16,3.04053439994976e-15,68.24
"1361",18,10,72,1.27285299498771e-16,3.16781969944853e-15,68.24
"1362",10,18,72,1.27285299498771e-16,3.29510499894731e-15,68.24
"1363",69,29,2,5.98414862349558e-20,3.29516484043354e-15,68.18
"1364",29,69,2,5.98414862349558e-20,3.29522468191977e-15,68.18
"1365",71,23,6,1.14389950870546e-17,3.30666367700683e-15,68.18
"1366",23,71,6,1.14389950870546e-17,3.31810267209388e-15,68.18
"1367",71,6,23,1.14389950870546e-17,3.32954166718094e-15,68.18
"1368",6,71,23,1.14389950870546e-17,3.34098066226799e-15,68.18
"1369",69,2,29,5.98414862349558e-20,3.34104050375423e-15,68.18
"1370",2,69,29,5.98414862349558e-20,3.34110034524046e-15,68.18
"1371",29,2,69,5.98414862349558e-20,3.3411601867267e-15,68.18
"1372",2,29,69,5.98414862349558e-20,3.34122002821293e-15,68.18
"1373",23,6,71,1.14389950870546e-17,3.35265902329999e-15,68.18
"1374",6,23,71,1.14389950870546e-17,3.36409801838704e-15,68.18
"1375",72,17,11,2.08285035543438e-16,3.57238305393048e-15,67.82
"1376",17,72,11,2.08285035543438e-16,3.78066808947392e-15,67.82
"1377",72,11,17,2.08285035543438e-16,3.98895312501736e-15,67.82
"1378",11,72,17,2.08285035543438e-16,4.19723816056079e-15,67.82
"1379",17,11,72,2.08285035543438e-16,4.40552319610423e-15,67.82
"1380",11,17,72,2.08285035543438e-16,4.61380823164767e-15,67.82
"1381",70,26,4,1.56186279073242e-18,4.6153700944384e-15,67.76
"1382",26,70,4,1.56186279073242e-18,4.61693195722913e-15,67.76
"1383",70,4,26,1.56186279073242e-18,4.61849382001987e-15,67.76
"1384",4,70,26,1.56186279073242e-18,4.6200556828106e-15,67.76
"1385",26,4,70,1.56186279073242e-18,4.62161754560133e-15,67.76
"1386",4,26,70,1.56186279073242e-18,4.62317940839206e-15,67.76
"1387",68,31,1,8.87970440905747e-21,4.62318828809647e-15,67.58
"1388",31,68,1,8.87970440905747e-21,4.62319716780088e-15,67.58
"1389",68,1,31,8.87970440905747e-21,4.62320604750529e-15,67.58
"1390",1,68,31,8.87970440905747e-21,4.6232149272097e-15,67.58
"1391",31,1,68,8.87970440905747e-21,4.62322380691411e-15,67.58
"1392",1,31,68,8.87970440905747e-21,4.62323268661852e-15,67.58
"1393",72,16,12,2.95070467019871e-16,4.91830315363839e-15,67.52
"1394",16,72,12,2.95070467019871e-16,5.21337362065826e-15,67.52
"1395",72,12,16,2.95070467019871e-16,5.50844408767813e-15,67.52
"1396",12,72,16,2.95070467019871e-16,5.803514554698e-15,67.52
"1397",16,12,72,2.95070467019871e-16,6.09858502171787e-15,67.52
"1398",12,16,72,2.95070467019871e-16,6.39365548873774e-15,67.52
"1399",67,33,0,5.71799147552962e-22,6.39365606053689e-15,67.34
"1400",33,67,0,5.71799147552962e-22,6.39365663233604e-15,67.34
"1401",67,0,33,5.71799147552962e-22,6.39365720413518e-15,67.34
